Dimension,Target Ratio,b,alpha,k,MPAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s),Autoencoder Accuracy,FastICA Accuracy,FeatureAgglomeration Accuracy,LLE Accuracy,NMF Accuracy,RandomProjection Accuracy,VAE Accuracy,tSNE Accuracy,Autoencoder MethodTime(s),FastICA MethodTime(s),FeatureAgglomeration MethodTime(s),LLE MethodTime(s),NMF MethodTime(s),RandomProjection MethodTime(s),VAE MethodTime(s),tSNE MethodTime(s)
298,0.1,100,25,1,0.341666667,0.338333333,0.091666667,0.113333333,0.145,0.158333333,dw_pmad,7926.053507,4.319958079,97.35834251,25.48410691,24.771723,632.1519574,0.1466666666666666,0.3666666666666666,0.2116666666666666,0.12,0.0016666666666666,0.1783333333333333,0.2016666666666666,0.09,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,100,10000,6,0.454166667,0.442777778,0.212222222,0.34,0.201944444,0.310833333,dw_pmad,7900.876252,3.672102603,79.52531317,22.99843372,22.41575408,587.5000482,0.2452777777777778,0.4519444444444444,0.2811111111111111,0.1402777777777777,0.0161111111111111,0.2186111111111111,0.2913888888888888,0.1375,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,80,10000,6,0.455277778,0.442777778,0.212222222,0.34,0.201944444,0.310833333,dw_pmad,7896.907506,4.579906366,83.06289926,24.68882141,21.87981229,590.0759808,0.2452777777777778,0.4519444444444444,0.2811111111111111,0.1402777777777777,0.0161111111111111,0.2186111111111111,0.2913888888888888,0.1375,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,100,35,6,0.450833333,0.442777778,0.212222222,0.34,0.201944444,0.310833333,dw_pmad,7910.428629,3.423957823,82.37295215,25.25997892,22.87172205,603.5039504,0.2452777777777778,0.4519444444444444,0.2811111111111111,0.1402777777777777,0.0161111111111111,0.2186111111111111,0.2913888888888888,0.1375,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,100,25,3,0.434444444,0.414444444,0.174444444,0.246111111,0.201666667,0.272222222,dw_pmad,7926.053507,4.319958079,97.35834251,25.48410691,24.771723,632.1519574,0.2133333333333333,0.4216666666666667,0.2522222222222222,0.1388888888888889,0.0094444444444444,0.1994444444444444,0.2688888888888889,0.1094444444444444,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,100,10000,10,0.474333333,0.457333333,0.243166667,0.332,0.200833333,0.3365,dw_pmad,7900.876252,3.672102603,79.52531317,22.99843372,22.41575408,587.5000482,0.2583333333333333,0.4731666666666667,0.3008333333333333,0.1403333333333333,0.0231666666666666,0.2458333333333333,0.3221666666666666,0.1571666666666666,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,80,10000,10,0.479166667,0.457333333,0.243166667,0.332,0.200833333,0.3365,dw_pmad,7896.907506,4.579906366,83.06289926,24.68882141,21.87981229,590.0759808,0.2583333333333333,0.4731666666666667,0.3008333333333333,0.1403333333333333,0.0231666666666666,0.2458333333333333,0.3221666666666666,0.1571666666666666,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,100,35,10,0.473,0.457333333,0.243166667,0.332,0.200833333,0.3365,dw_pmad,7910.428629,3.423957823,82.37295215,25.25997892,22.87172205,603.5039504,0.2583333333333333,0.4731666666666667,0.3008333333333333,0.1403333333333333,0.0231666666666666,0.2458333333333333,0.3221666666666666,0.1571666666666666,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,80,6,1,0.356666667,0.338333333,0.091666667,0.113333333,0.145,0.158333333,dw_pmad,7959.929229,3.068142764,109.845685,31.14171525,28.48390119,679.1478216,0.1466666666666666,0.3666666666666666,0.2116666666666666,0.12,0.0016666666666666,0.1783333333333333,0.2016666666666666,0.09,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,100,25,6,0.455833333,0.442777778,0.212222222,0.34,0.201944444,0.310833333,dw_pmad,7926.053507,4.319958079,97.35834251,25.48410691,24.771723,632.1519574,0.2452777777777778,0.4519444444444444,0.2811111111111111,0.1402777777777777,0.0161111111111111,0.2186111111111111,0.2913888888888888,0.1375,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,100,10000,15,0.488888889,0.476555556,0.265555556,0.317777778,0.200888889,0.374444444,dw_pmad,7900.876252,3.672102603,79.52531317,22.99843372,22.41575408,587.5000482,0.2841111111111111,0.4912222222222222,0.3215555555555555,0.1325555555555555,0.0301111111111111,0.2754444444444444,0.3477777777777778,0.1708888888888889,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,80,10000,15,0.486888889,0.476555556,0.265555556,0.317777778,0.200888889,0.374444444,dw_pmad,7896.907506,4.579906366,83.06289926,24.68882141,21.87981229,590.0759808,0.2841111111111111,0.4912222222222222,0.3215555555555555,0.1325555555555555,0.0301111111111111,0.2754444444444444,0.3477777777777778,0.1708888888888889,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,60,35,1,0.34,0.338333333,0.091666667,0.113333333,0.145,0.158333333,dw_pmad,7974.196668,4.359926725,116.8895812,32.10215899,34.05196166,697.4397592,0.1466666666666666,0.3666666666666666,0.2116666666666666,0.12,0.0016666666666666,0.1783333333333333,0.2016666666666666,0.09,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,100,35,15,0.489666667,0.476555556,0.265555556,0.317777778,0.200888889,0.374444444,dw_pmad,7910.428629,3.423957823,82.37295215,25.25997892,22.87172205,603.5039504,0.2841111111111111,0.4912222222222222,0.3215555555555555,0.1325555555555555,0.0301111111111111,0.2754444444444444,0.3477777777777778,0.1708888888888889,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,80,6,3,0.43,0.414444444,0.174444444,0.246111111,0.201666667,0.272222222,dw_pmad,7959.929229,3.068142764,109.845685,31.14171525,28.48390119,679.1478216,0.2133333333333333,0.4216666666666667,0.2522222222222222,0.1388888888888889,0.0094444444444444,0.1994444444444444,0.2688888888888889,0.1094444444444444,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,100,25,10,0.4775,0.457333333,0.243166667,0.332,0.200833333,0.3365,dw_pmad,7926.053507,4.319958079,97.35834251,25.48410691,24.771723,632.1519574,0.2583333333333333,0.4731666666666667,0.3008333333333333,0.1403333333333333,0.0231666666666666,0.2458333333333333,0.3221666666666666,0.1571666666666666,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,100,12,1,0.335,0.338333333,0.091666667,0.113333333,0.145,0.158333333,pca,7989.25449,6.132103967,121.8403479,33.30725303,30.58773668,700.6360701,0.1466666666666666,0.3666666666666666,0.2116666666666666,0.12,0.0016666666666666,0.1783333333333333,0.2016666666666666,0.09,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,90,6,1,0.343333333,0.338333333,0.091666667,0.113333333,0.145,0.158333333,dw_pmad,7990.54224,5.871941158,122.8471953,32.8045045,30.88783949,723.8918184,0.1466666666666666,0.3666666666666666,0.2116666666666666,0.12,0.0016666666666666,0.1783333333333333,0.2016666666666666,0.09,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,60,35,3,0.431666667,0.414444444,0.174444444,0.246111111,0.201666667,0.272222222,dw_pmad,7974.196668,4.359926725,116.8895812,32.10215899,34.05196166,697.4397592,0.2133333333333333,0.4216666666666667,0.2522222222222222,0.1388888888888889,0.0094444444444444,0.1994444444444444,0.2688888888888889,0.1094444444444444,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
298,0.1,80,6,6,0.458333333,0.442777778,0.212222222,0.34,0.201944444,0.310833333,dw_pmad,7959.929229,3.068142764,109.845685,31.14171525,28.48390119,679.1478216,0.2452777777777778,0.4519444444444444,0.2811111111111111,0.1402777777777777,0.0161111111111111,0.2186111111111111,0.2913888888888888,0.1375,0.8432121999794617,0.1030774000100791,0.0153083000041078,0.1675424999848473,1.282478400011314,0.00264980000793,1.1886768999975177,20.846796700003324
